mid,code,libelle_officiel,chapitre,niveau,type_noeud,source,table_attache,texte,texte_divergent,patron,classe_proposee,destination_proposee,motif,peremption_suspecte,peremption_motif,version_regle
164,M81.4,Ostéoporose médicamenteuse,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
165,M83.5,Autres ostéomalacies médicamenteuses de l'adulte,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
166,M86,Ostéomyélite,XIII,4,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
167,M87.1,Ostéonécrose médicamenteuse,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
168,M89.6,Ostéopathie consécutive à une poliomyélite,XIII,5,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire B91 pour identifier l'antécédent de poliomyélite.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
175,N10,Néphrite tubulo-interstitielle aigüe,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
176,N11,Néphrite tubulo-interstitielle chronique,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
177,N13.6,Pyonéphrose,XIV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
178,N14,Atteintes tubulo-interstitielles et tubulaires dues à des médicaments et des métaux lourds,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
180,N30,Cystite,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux ou un code de cause externe (Chapitre XX) pour identifier l'agent responsable.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
181,N34,Urétrite et syndrome urétral,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
182,N39.0,"Infection des voies urinaires, siège non précisé",XIV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
183,N41,Affections inflammatoires de la prostate,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
187,N43.1,Hydrocèle infectée,XIV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
184,N45,Orchite et épididymite,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
185,N48.1,Balanoposthite,XIV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
186,N48.2,Autres affections inflammatoires de la verge,XIV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
188,N48.4,Impuissance d'origine organique,XIV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
189,N49,"Affections inflammatoires des organes génitaux de l'homme, non classées ailleurs",XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
190,N70,Salpingite et ovarite,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
191,N71,"Affections inflammatoires de l'utérus, à l'exclusion du col",XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
192,N72,Affections inflammatoires du col de l'utérus,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
193,N73,Autres affections inflammatoires pelviennes de la femme,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
194,N76,Autres inflammations du vagin et de la vulve,XIV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
195,O00,Grossesse extra-utérine,XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de la catégorie O08.- pour identifier toute complication.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
196,O01,Môle hydatiforme,XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de la catégorie O08.- pour identifier toute complication.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
197,O02,Autres produits anormaux de la conception,XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de la catégorie O08.- pour identifier toute complication.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
204,O21.8,Autres vomissements compliquant la grossesse,XV,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire pour identifier la cause.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
206,O84,Accouchements multiples,XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (O80, O81, O82, O83) pour indiquer la méthode d'accouchement pour chaque foetus ou nouveau-né.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
208,O85,Sepsis puerpéral,XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
211,O96,"Mort d'origine obstétricale, survenant plus de 42 jours mais moins d'un an après l'accouchement",XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire pour identifier la cause obstétricale.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
210,O98,"Maladies infectieuses et parasitaires de la mère classées ailleurs mais compliquant la grossesse, l'accouchement et la puerpéralité",XV,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (Chapitre I) pour identifier l'état spécifique.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
213,P02.3,Fœtus et nouveau-né affectés par des syndromes de transfusion placentaire,XVI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire pour indiquer les effets provoqués chez le foetus ou le nouveau-né.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
217,P58.4,Ictère du nouveau-né dû à des médicaments ou des toxines transmis par la mère ou administrés au nouveau-né,XVI,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
218,R00.1,"Bradycardie, sans précision",XVIII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier éventuellement le médicament.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
220,R78.0,Présence d'alcool dans le sang,XVIII,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire de cause externe (Y90.-) précisant le taux d'alcoolémie.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
613,T74,Syndromes dus à de mauvais traitements,XIX,3,categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire pour identifier le traumatisme récent",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
226,T79.3,"Infection posttraumatique d'une plaie, non classée ailleurs",XIX,4,sous_categorie,N,NOTE,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,utiliser_code_supplementaire,instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,false,"",v1
