provenance,code,libelle_officiel,chapitre,type_noeud,source_ofs,kind_ans,attache,patron,caractere,classe_proposee,destination_proposee,motif,texte_retenu,divergence_textuelle,texte_ofs_si_divergent,abandonnee_par_ans_2025,controle_plein_texte,peremption_suspecte,peremption_motif,version_regle
ANS_2025,W85-W99,"Exposition au courant électrique, aux rayonnements et à des températures et pressions extrêmes de l'air ambiant",XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X00-X09,"Exposition à la fumée, au feu et aux flammes",XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X10-X19,Contact avec une source de chaleur et des substances brulantes,XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X20-X29,Contact avec des animaux venimeux et des plantes vénéneuses,XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X30-X39,Exposition aux forces de la nature,XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
les_deux,X40-X49,Intoxication accidentelle par des substances nocives et exposition à ces substances,XX,bloc,E,text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],true,"Se reporter à la Table des médicaments et substances chimiques de l'Index alphabétique pour la liste des médicaments et autres substances chimiques classées  dans les catégories à trois caractères. S'il est prouvé que l'action de l'alcool est associée aux substances mentionnées ci-dessous, on peut l'indiquer au moyen de codes supplémentaires (Y90, Y91).",false,"",false,"",v3
ANS_2025,X50-X57,"Surmenage, voyages et privations",XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X58-X59,"Exposition accidentelle à des facteurs, autres et sans précision",XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X60-X84,Lésions auto-infligées,XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
ANS_2025,X85-Y09,Agressions,XX,bloc,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],false,"",false,"",false,"",v3
les_deux,Y10-Y34,Evénements dont l'intention n'est pas déterminée,XX,bloc,E,text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[Voir le début de ce chapitre pour les classifications supplémentaires du lieu de l'événement et de l'activité],true,"Cette section concerne les événements au sujet desquels les renseignements dont on dispose ne permettent pas aux autorités médicales ou légales de savoir s'il s'agit d'un accident, d'une lésion auto-infligée ou d'une agression. <P>Elle comprend les lésions auto-infligées, mais pas les intoxications, quand il n'est pas précisé si elles sont accidentelles ou s'il y a eu intention de nuire.",false,"",false,"",v3
ANS_2025,Y70,"Appareils d'anesthésiologie, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y71,"Appareils cardiovasculaires, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y72,"Appareils oto-rhino-laryngologiques, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y73,"Appareils utilisés en gastroentérologie et en urologie, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y74,"Appareillage hospitalier et d'usage personnel, associé à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y75,"Appareils utilisés en neurologie, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y76,"Appareils utilisés en obstétrique et en gynécologie, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y77,"Appareils utilisés en ophtalmologie, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y78,"Appareils utilisés en radiologie, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y79,"Appareils orthopédiques, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y80,"Appareils de médecine physique, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y81,"Appareils utilisés en chirurgie générale et esthétique, associés à des accidents",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
ANS_2025,Y82,"Appareils associés à des accidents, autres et sans précision",XX,categorie,"",text,Class,renvoi_presentation,presentationnelle,convention_classement,non_rendue,renvoi de présentation du volume 1 — sans contenu propre ; présentationnelle — mise en page/organisation du volume,[voir subdivisions avant Y70],false,"",false,"",false,"",v3
OFS_2006,(C81-C96),"Tumeurs malignes primitives ou présumées primitives des tissus lymphoïde, hématopoïétique et apparentés",II,bloc,E,"",NOTE,"",operante,definition,fiche de bloc (bibliothèque catégories) + héritage borné vers les feuilles,convention de classement (source E) — bruit probable en fiche (leçon ANT-01) ; opérante (enseigne l'emploi des codes) — reclassée depuis convention,"Les termes utilisés dans les catégories C82, C83, C84, C85 pour les lymphomes non hodgkiniens sont tirés d'une formulation qui s'efforce de trouver un terrain d'entente commun à plusieurs grands schémas de classification. Les termes retenus par ces schémas ne figurent pas dans la Table analytique mais bien à l'Index alphabétique. Il n'est pas toujours possible de trouver une équivalence exacte avec les termes figurant dans la Table analytique.",false,"",true,absent,false,"",v3
