code,chapter,filepath,libelle,has_perimetre,has_localisations,has_exclusions,has_consignes,has_formulations,type_mco,statut_mco,source_existence,nb_chars
M02.02,XIII,XIII/M02.02.md,"Arthropathie après dérivation intestinale - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1384
M02.03,XIII,XIII/M02.03.md,"Arthropathie après dérivation intestinale - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1410
M02.04,XIII,XIII/M02.04.md,"Arthropathie après dérivation intestinale - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1428
M02.05,XIII,XIII/M02.05.md,"Arthropathie après dérivation intestinale - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1498
M02.06,XIII,XIII/M02.06.md,"Arthropathie après dérivation intestinale - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1397
M02.07,XIII,XIII/M02.07.md,"Arthropathie après dérivation intestinale - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1504
M02.08,XIII,XIII/M02.08.md,"Arthropathie après dérivation intestinale - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1426
M02.09,XIII,XIII/M02.09.md,"Arthropathie après dérivation intestinale - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1283
M02.1,XIII,XIII/M02.1.md,Arthropathie postdysentérique,false,false,true,false,false,0,codable,OWL_ANS,1245
M02.10,XIII,XIII/M02.10.md,"Arthropathie postdysentérique - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1270
M02.11,XIII,XIII/M02.11.md,"Arthropathie postdysentérique - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1557
M02.12,XIII,XIII/M02.12.md,"Arthropathie postdysentérique - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1372
M02.13,XIII,XIII/M02.13.md,"Arthropathie postdysentérique - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1398
M02.14,XIII,XIII/M02.14.md,"Arthropathie postdysentérique - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1416
M02.15,XIII,XIII/M02.15.md,"Arthropathie postdysentérique - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1486
M02.16,XIII,XIII/M02.16.md,"Arthropathie postdysentérique - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1385
M02.17,XIII,XIII/M02.17.md,"Arthropathie postdysentérique - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1492
M02.18,XIII,XIII/M02.18.md,"Arthropathie postdysentérique - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1414
M02.19,XIII,XIII/M02.19.md,"Arthropathie postdysentérique - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1271
M02.2,XIII,XIII/M02.2.md,Arthropathie postvaccinale,false,false,true,false,true,0,codable,OWL_ANS,1356
M02.20,XIII,XIII/M02.20.md,"Arthropathie postvaccinale - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1267
M02.21,XIII,XIII/M02.21.md,"Arthropathie postvaccinale - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1554
M02.22,XIII,XIII/M02.22.md,"Arthropathie postvaccinale - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1369
M02.23,XIII,XIII/M02.23.md,"Arthropathie postvaccinale - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1395
M02.24,XIII,XIII/M02.24.md,"Arthropathie postvaccinale - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1413
M02.25,XIII,XIII/M02.25.md,"Arthropathie postvaccinale - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1483
M02.26,XIII,XIII/M02.26.md,"Arthropathie postvaccinale - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1382
M02.27,XIII,XIII/M02.27.md,"Arthropathie postvaccinale - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1489
M02.28,XIII,XIII/M02.28.md,"Arthropathie postvaccinale - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1411
M02.29,XIII,XIII/M02.29.md,"Arthropathie postvaccinale - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1268
M02.3,XIII,XIII/M02.3.md,Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter],false,false,true,false,true,0,codable,OWL_ANS,1654
M02.30,XIII,XIII/M02.30.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1297
M02.31,XIII,XIII/M02.31.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1584
M02.32,XIII,XIII/M02.32.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1399
M02.33,XIII,XIII/M02.33.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1425
M02.34,XIII,XIII/M02.34.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1443
M02.35,XIII,XIII/M02.35.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1513
M02.36,XIII,XIII/M02.36.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1412
M02.37,XIII,XIII/M02.37.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1519
M02.38,XIII,XIII/M02.38.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1441
M02.39,XIII,XIII/M02.39.md,"Syndrome oculo-urétro-synovial [Fiessinger–Leroy–Reiter] - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1298
M02.8,XIII,XIII/M02.8.md,Autres arthropathies réactionnelles,false,false,true,false,false,0,codable,OWL_ANS,1496
M02.80,XIII,XIII/M02.80.md,"Autres arthropathies réactionnelles - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1276
M02.81,XIII,XIII/M02.81.md,"Autres arthropathies réactionnelles - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1563
M02.82,XIII,XIII/M02.82.md,"Autres arthropathies réactionnelles - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1378
M02.83,XIII,XIII/M02.83.md,"Autres arthropathies réactionnelles - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1404
M02.84,XIII,XIII/M02.84.md,"Autres arthropathies réactionnelles - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1422
M02.85,XIII,XIII/M02.85.md,"Autres arthropathies réactionnelles - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1492
M02.86,XIII,XIII/M02.86.md,"Autres arthropathies réactionnelles - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1391
M02.87,XIII,XIII/M02.87.md,"Autres arthropathies réactionnelles - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1498
M02.88,XIII,XIII/M02.88.md,"Autres arthropathies réactionnelles - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1420
M02.89,XIII,XIII/M02.89.md,"Autres arthropathies réactionnelles - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1277
M02.9,XIII,XIII/M02.9.md,"Arthropathie réactionnelle, sans précision",false,false,true,false,true,0,codable,OWL_ANS,1294
M02.90,XIII,XIII/M02.90.md,"Arthropathie réactionnelle, sans précision - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1283
M02.91,XIII,XIII/M02.91.md,"Arthropathie réactionnelle, sans précision - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1570
M02.92,XIII,XIII/M02.92.md,"Arthropathie réactionnelle, sans précision - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1385
M02.93,XIII,XIII/M02.93.md,"Arthropathie réactionnelle, sans précision - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1411
M02.94,XIII,XIII/M02.94.md,"Arthropathie réactionnelle, sans précision - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1429
M02.95,XIII,XIII/M02.95.md,"Arthropathie réactionnelle, sans précision - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1499
M02.96,XIII,XIII/M02.96.md,"Arthropathie réactionnelle, sans précision - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1398
M02.97,XIII,XIII/M02.97.md,"Arthropathie réactionnelle, sans précision - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1505
M02.98,XIII,XIII/M02.98.md,"Arthropathie réactionnelle, sans précision - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1427
M02.99,XIII,XIII/M02.99.md,"Arthropathie réactionnelle, sans précision - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1284
M03.0,XIII,XIII/M03.0.md,Arthrite postméningococcique ,false,false,true,false,true,0,codable,OWL_ANS,1437
M03.00,XIII,XIII/M03.00.md,"Arthrite postméningococcique (A39.8)   - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1362
M03.01,XIII,XIII/M03.01.md,"Arthrite postméningococcique (A39.8)   - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1649
M03.02,XIII,XIII/M03.02.md,"Arthrite postméningococcique (A39.8)   - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1464
M03.03,XIII,XIII/M03.03.md,"Arthrite postméningococcique (A39.8)   - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1490
M03.04,XIII,XIII/M03.04.md,"Arthrite postméningococcique (A39.8)   - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1508
M03.05,XIII,XIII/M03.05.md,"Arthrite postméningococcique (A39.8)   - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1578
M03.06,XIII,XIII/M03.06.md,"Arthrite postméningococcique (A39.8)   - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1477
M03.07,XIII,XIII/M03.07.md,"Arthrite postméningococcique (A39.8)   - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1584
M03.08,XIII,XIII/M03.08.md,"Arthrite postméningococcique (A39.8)   - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1506
M03.09,XIII,XIII/M03.09.md,"Arthrite postméningococcique (A39.8)   - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1363
M03.1,XIII,XIII/M03.1.md,Arthropathie syphilitique postinfectieuse,true,false,true,false,false,0,codable,OWL_ANS,1462
M03.10,XIII,XIII/M03.10.md,"Arthropathie syphilitique postinfectieuse - "" Sièges multiples """,true,false,true,false,false,0,codable,OWL_ANS,1480
M03.11,XIII,XIII/M03.11.md,"Arthropathie syphilitique postinfectieuse - "" Région scapulaire """,true,true,true,false,false,0,codable,OWL_ANS,1767
M03.12,XIII,XIII/M03.12.md,"Arthropathie syphilitique postinfectieuse - "" Bras """,true,true,true,false,false,0,codable,OWL_ANS,1582
M03.13,XIII,XIII/M03.13.md,"Arthropathie syphilitique postinfectieuse - "" Avant-bras """,true,true,true,false,false,0,codable,OWL_ANS,1608
M03.14,XIII,XIII/M03.14.md,"Arthropathie syphilitique postinfectieuse - "" Main """,true,true,true,false,false,0,codable,OWL_ANS,1626
M03.15,XIII,XIII/M03.15.md,"Arthropathie syphilitique postinfectieuse - "" Région pelvienne et cuisse """,true,true,true,false,false,0,codable,OWL_ANS,1696
M03.16,XIII,XIII/M03.16.md,"Arthropathie syphilitique postinfectieuse - "" Jambe """,true,true,true,false,false,0,codable,OWL_ANS,1595
M03.17,XIII,XIII/M03.17.md,"Arthropathie syphilitique postinfectieuse - "" Cheville et pied """,true,true,true,false,false,0,codable,OWL_ANS,1702
M03.18,XIII,XIII/M03.18.md,"Arthropathie syphilitique postinfectieuse - "" Autres """,true,true,true,false,false,0,codable,OWL_ANS,1624
M03.19,XIII,XIII/M03.19.md,"Arthropathie syphilitique postinfectieuse - "" Siège non précisé """,true,false,true,false,false,0,codable,OWL_ANS,1481
M03.2,XIII,XIII/M03.2.md,Autres arthropathies postinfectieuses au cours de maladies classées ailleurs,true,false,true,false,true,0,codable,OWL_ANS,2101
M03.20,XIII,XIII/M03.20.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Sièges multiples """,true,false,true,false,false,0,codable,OWL_ANS,1602
M03.21,XIII,XIII/M03.21.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Région scapulaire """,true,true,true,false,false,0,codable,OWL_ANS,1889
M03.22,XIII,XIII/M03.22.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Bras """,true,true,true,false,false,0,codable,OWL_ANS,1704
M03.23,XIII,XIII/M03.23.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Avant-bras """,true,true,true,false,false,0,codable,OWL_ANS,1730
M03.24,XIII,XIII/M03.24.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Main """,true,true,true,false,false,0,codable,OWL_ANS,1748
M03.25,XIII,XIII/M03.25.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Région pelvienne et cuisse """,true,true,true,false,false,0,codable,OWL_ANS,1818
M03.26,XIII,XIII/M03.26.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Jambe """,true,true,true,false,false,0,codable,OWL_ANS,1717
M03.27,XIII,XIII/M03.27.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Cheville et pied """,true,true,true,false,false,0,codable,OWL_ANS,1824
M03.28,XIII,XIII/M03.28.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Autres """,true,true,true,false,false,0,codable,OWL_ANS,1746
M03.29,XIII,XIII/M03.29.md,"Autres arthropathies postinfectieuses au cours de maladies classées ailleurs - "" Siège non précisé """,true,false,true,false,false,0,codable,OWL_ANS,1603
M03.6,XIII,XIII/M03.6.md,Arthropathie réactionnelle au cours d'autres maladies classées ailleurs,true,false,true,false,false,0,codable,OWL_ANS,1437
M03.60,XIII,XIII/M03.60.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Sièges multiples """,true,false,true,false,false,0,codable,OWL_ANS,1494
M03.61,XIII,XIII/M03.61.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Région scapulaire """,true,true,true,false,false,0,codable,OWL_ANS,1781
M03.62,XIII,XIII/M03.62.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Bras """,true,true,true,false,false,0,codable,OWL_ANS,1596
M03.63,XIII,XIII/M03.63.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Avant-bras """,true,true,true,false,false,0,codable,OWL_ANS,1622
M03.64,XIII,XIII/M03.64.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Main """,true,true,true,false,false,0,codable,OWL_ANS,1640
M03.65,XIII,XIII/M03.65.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Région pelvienne et cuisse """,true,true,true,false,false,0,codable,OWL_ANS,1710
M03.66,XIII,XIII/M03.66.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Jambe """,true,true,true,false,false,0,codable,OWL_ANS,1609
M03.67,XIII,XIII/M03.67.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Cheville et pied """,true,true,true,false,false,0,codable,OWL_ANS,1716
M03.68,XIII,XIII/M03.68.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Autres """,true,true,true,false,false,0,codable,OWL_ANS,1638
M03.69,XIII,XIII/M03.69.md,"Arthropathie réactionnelle au cours d'autres maladies classées ailleurs - "" Siège non précisé """,true,false,true,false,false,0,codable,OWL_ANS,1495
M05.0,XIII,XIII/M05.0.md,Syndrome de Felty,true,false,true,false,true,0,codable,OWL_ANS,1582
M05.00,XIII,XIII/M05.00.md,"Syndrome de Felty - "" Sièges multiples """,true,false,true,false,false,0,codable,OWL_ANS,1445
M05.01,XIII,XIII/M05.01.md,"Syndrome de Felty - "" Région scapulaire """,true,true,true,false,false,0,codable,OWL_ANS,1732
M05.02,XIII,XIII/M05.02.md,"Syndrome de Felty - "" Bras """,true,true,true,false,false,0,codable,OWL_ANS,1547
M05.03,XIII,XIII/M05.03.md,"Syndrome de Felty - "" Avant-bras """,true,true,true,false,false,0,codable,OWL_ANS,1573
M05.04,XIII,XIII/M05.04.md,"Syndrome de Felty - "" Main """,true,true,true,false,false,0,codable,OWL_ANS,1591
M05.05,XIII,XIII/M05.05.md,"Syndrome de Felty - "" Région pelvienne et cuisse """,true,true,true,false,false,0,codable,OWL_ANS,1661
M05.06,XIII,XIII/M05.06.md,"Syndrome de Felty - "" Jambe """,true,true,true,false,false,0,codable,OWL_ANS,1560
M05.07,XIII,XIII/M05.07.md,"Syndrome de Felty - "" Cheville et pied """,true,true,true,false,false,0,codable,OWL_ANS,1667
M05.08,XIII,XIII/M05.08.md,"Syndrome de Felty - "" Autres """,true,true,true,false,false,0,codable,OWL_ANS,1589
M05.09,XIII,XIII/M05.09.md,"Syndrome de Felty - "" Siège non précisé """,true,false,true,false,false,0,codable,OWL_ANS,1446
M05.1,XIII,XIII/M05.1.md,Maladie pulmonaire rhumatoïde ,false,false,true,false,true,0,codable,OWL_ANS,1756
M05.10,XIII,XIII/M05.10.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Sièges multiples """,false,false,true,false,false,0,codable,OWL_ANS,1327
M05.11,XIII,XIII/M05.11.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Région scapulaire """,false,true,true,false,false,0,codable,OWL_ANS,1614
M05.12,XIII,XIII/M05.12.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Bras """,false,true,true,false,false,0,codable,OWL_ANS,1429
M05.13,XIII,XIII/M05.13.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Avant-bras """,false,true,true,false,false,0,codable,OWL_ANS,1455
M05.14,XIII,XIII/M05.14.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Main """,false,true,true,false,false,0,codable,OWL_ANS,1473
M05.15,XIII,XIII/M05.15.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Région pelvienne et cuisse """,false,true,true,false,false,0,codable,OWL_ANS,1543
M05.16,XIII,XIII/M05.16.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Jambe """,false,true,true,false,false,0,codable,OWL_ANS,1442
M05.17,XIII,XIII/M05.17.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Cheville et pied """,false,true,true,false,false,0,codable,OWL_ANS,1549
M05.18,XIII,XIII/M05.18.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Autres """,false,true,true,false,false,0,codable,OWL_ANS,1471
M05.19,XIII,XIII/M05.19.md,"Maladie pulmonaire rhumatoïde (J99.0)   - "" Siège non précisé """,false,false,true,false,false,0,codable,OWL_ANS,1328
