code_atih,type_mco,libelle_long,classe,sous_classe,code_maitre,ancetre_maitre
A819,0,"Infection atypique à virus, du système nerveux central, sans précision",fiche (écriture directe),"",A81.9,""
A820,0,Rage sylvatique,fiche (écriture directe),"",A82.0,""
A821,0,Rage des rues [rage citadine],fiche (écriture directe),"",A82.1,""
A829,0,"Rage, sans précision",fiche (écriture directe),"",A82.9,""
A830,0,Encéphalite japonaise,fiche (écriture directe),"",A83.0,""
A831,0,Encéphalite équine occidentale,fiche (écriture directe),"",A83.1,""
A832,0,Encéphalite équine orientale,fiche (écriture directe),"",A83.2,""
A833,0,Encéphalite de Saint-Louis,fiche (écriture directe),"",A83.3,""
A834,0,Encéphalite australienne,fiche (écriture directe),"",A83.4,""
A835,0,Encéphalite de Californie,fiche (écriture directe),"",A83.5,""
A836,0,Maladie à virus de Rocio,fiche (écriture directe),"",A83.6,""
A838,0,Autres encéphalites virales transmises par des moustiques,fiche (écriture directe),"",A83.8,""
A839,0,"Encéphalite virale transmise par des moustiques, sans précision",fiche (écriture directe),"",A83.9,""
A840,0,Encéphalite de la taïga [encéphalite verno-estivale russe],fiche (écriture directe),"",A84.0,""
A841,0,Encéphalite d'Europe centrale transmise par des tiques,fiche (écriture directe),"",A84.1,""
A848,0,Autres encéphalites virales transmises par des tiques,fiche (écriture directe),"",A84.8,""
A849,0,"Encéphalite virale transmise par des tiques, sans précision",fiche (écriture directe),"",A84.9,""
A850,0,Encéphalite à entérovirus (G05.1*),fiche (écriture directe),"",A85.0,""
A851,0,Encéphalite à adénovirus (G05.1*),fiche (écriture directe),"",A85.1,""
A852,0,"Encéphalite virale transmise par des arthropodes, sans précision",fiche (écriture directe),"",A85.2,""
A858,0,Autres encéphalites virales précisées,fiche (écriture directe),"",A85.8,""
A86,0,"Encéphalite virale, sans précision",fiche (écriture directe),"",A86,""
A870,0,Méningite à entérovirus (G02.0*),fiche (écriture directe),"",A87.0,""
A871,0,Méningite à adénovirus (G02.0*),fiche (écriture directe),"",A87.1,""
A872,0,Chorioméningite lymphocytaire,fiche (écriture directe),"",A87.2,""
A878,0,Autres méningites virales,fiche (écriture directe),"",A87.8,""
A879,0,"Méningite virale, sans précision",fiche (écriture directe),"",A87.9,""
A880,0,Fièvre exanthémateuse à entérovirus [exanthème de Boston],fiche (écriture directe),"",A88.0,""
A881,0,Vertige épidémique,fiche (écriture directe),"",A88.1,""
A888,0,Autres infections virales précisées du système nerveux central,fiche (écriture directe),"",A88.8,""
A89,0,"Infection virale du système nerveux central, sans précision",fiche (écriture directe),"",A89,""
A920,0,Fièvre de Chikungunya,fiche (écriture directe),"",A92.0,""
A921,0,Fièvre due au virus O'nyong-nyong,fiche (écriture directe),"",A92.1,""
A922,0,Fièvre équine vénézuélienne,fiche (écriture directe),"",A92.2,""
A923,0,Fièvre due au virus West-Nile,fiche (écriture directe),"",A92.3,""
A924,0,Fièvre de la vallée du Rift,fiche (écriture directe),"",A92.4,""
A925,0,Maladie due au virus Zika,fiche (écriture directe),"",A92.5,""
A928,0,"Autres fièvres virales précisées, transmises par des moustiques",fiche (écriture directe),"",A92.8,""
A929,0,"Fièvre virale transmise par des moustiques, sans précision",fiche (écriture directe),"",A92.9,""
A930,0,Fièvre d'Oropouche,fiche (écriture directe),"",A93.0,""
A931,0,Fièvre à phlébotome,fiche (écriture directe),"",A93.1,""
A932,0,Fièvre à tiques du Colorado,fiche (écriture directe),"",A93.2,""
A938,0,"Autres fièvres virales précisées, transmises par des arthropodes",fiche (écriture directe),"",A93.8,""
A94,0,"Fièvre virale transmise par des arthropodes, sans précision",fiche (écriture directe),"",A94,""
A950,0,Fièvre jaune sylvatique,fiche (écriture directe),"",A95.0,""
A951,0,Fièvre jaune citadine,fiche (écriture directe),"",A95.1,""
A959,0,"Fièvre jaune, sans précision",fiche (écriture directe),"",A95.9,""
A960,0,Fièvre hémorragique de Junin,fiche (écriture directe),"",A96.0,""
A961,0,Fièvre hémorragique de Machupo,fiche (écriture directe),"",A96.1,""
A962,0,Fièvre de Lassa,fiche (écriture directe),"",A96.2,""
A968,0,Autres fièvres hémorragiques à arénavirus,fiche (écriture directe),"",A96.8,""
A969,0,"Fièvre hémorragique à arénavirus, sans précision",fiche (écriture directe),"",A96.9,""
A970,0,Dengue sans signe d'alerte,fiche (écriture directe),"",A97.0,""
A971,0,Dengue avec signes d'alerte,fiche (écriture directe),"",A97.1,""
A972,0,Dengue sévère,fiche (écriture directe),"",A97.2,""
A979,0,"Dengue, sans précision",fiche (écriture directe),"",A97.9,""
A980,0,Fièvre hémorragique de Crimée [du Congo],fiche (écriture directe),"",A98.0,""
A981,0,Fièvre hémorragique d'Omsk,fiche (écriture directe),"",A98.1,""
A982,0,Maladie de la forêt de Kyasanur,fiche (écriture directe),"",A98.2,""
A983,0,Maladie de Marburg,fiche (écriture directe),"",A98.3,""
A984,0,Maladie à virus Ebola,fiche (écriture directe),"",A98.4,""
A985,0,Fièvre hémorragique avec syndrome rénal,fiche (écriture directe),"",A98.5,""
A988,0,Autres fièvres hémorragiques virales précisées,fiche (écriture directe),"",A98.8,""
A99,0,"Fièvre hémorragique virale, sans précision",fiche (écriture directe),"",A99,""
B000,0,Eczéma herpétique,fiche (écriture directe),"",B00.0,""
B001,0,Dermite vésiculaire due au virus de l'herpès,fiche (écriture directe),"",B00.1,""
B002,0,Gingivo-stomatite et pharyngo-amygdalite due au virus de l'herpès,fiche (écriture directe),"",B00.2,""
B003,0,Méningite due au virus de l'herpès (G02.0*),fiche (écriture directe),"",B00.3,""
B004,0,Encéphalite due au virus de l'herpès (G05.1*),fiche (écriture directe),"",B00.4,""
B005,0,Affections oculaires dues au virus de l'herpès,fiche (écriture directe),"",B00.5,""
B007,0,Maladie disséminée due au virus de l'herpès,fiche (écriture directe),"",B00.7,""
B008,0,Autres formes d'infection due au virus de l'herpès,fiche (écriture directe),"",B00.8,""
B009,0,"Infection due au virus de l'herpès, sans précision",fiche (écriture directe),"",B00.9,""
B010,0,Méningite varicelleuse (G02.0*),fiche (écriture directe),"",B01.0,""
B011,0,Encéphalite varicelleuse (G05.1*),fiche (écriture directe),"",B01.1,""
B012,0,Pneumopathie varicelleuse (J17.1*),fiche (écriture directe),"",B01.2,""
B018,0,Varicelle avec autres complications,fiche (écriture directe),"",B01.8,""
B019,0,Varicelle (sans complication),fiche (écriture directe),"",B01.9,""
B020,0,Encéphalite zostérienne (G05.1*),fiche (écriture directe),"",B02.0,""
B021,0,Méningite zostérienne (G02.0*),fiche (écriture directe),"",B02.1,""
B022,0,Zona accompagné d'autres manifestations neurologiques,fiche (écriture directe),"",B02.2,""
B023,0,Zona ophtalmique,fiche (écriture directe),"",B02.3,""
B027,0,Zona disséminé,fiche (écriture directe),"",B02.7,""
B028,0,Zona avec autres complications,fiche (écriture directe),"",B02.8,""
B029,0,Zona (sans complication),fiche (écriture directe),"",B02.9,""
B03,0,Variole,fiche (écriture directe),"",B03,""
B04,0,Monkeypox,fiche (écriture directe),"",B04,""
B050,0,Rougeole compliquée d'une encéphalite (G05.1*),fiche (écriture directe),"",B05.0,""
B051,0,Rougeole compliquée d'une méningite (G02.0*),fiche (écriture directe),"",B05.1,""
B052,0,Rougeole compliquée d'une pneumopathie (J17.1*),fiche (écriture directe),"",B05.2,""
B053,0,Rougeole compliquée d'une otite moyenne (H67.1*),fiche (écriture directe),"",B05.3,""
B054,0,Rougeole avec complications intestinales,fiche (écriture directe),"",B05.4,""
B058,0,Rougeole avec autres complications,fiche (écriture directe),"",B05.8,""
B059,0,Rougeole (sans complication),fiche (écriture directe),"",B05.9,""
B060,0,Rubéole avec complications neurologiques,fiche (écriture directe),"",B06.0,""
B068,0,Rubéole avec autres complications,fiche (écriture directe),"",B06.8,""
B069,0,Rubéole (sans complication),fiche (écriture directe),"",B06.9,""
B07,0,Verrues d'origine virale,fiche (écriture directe),"",B07,""
B080,0,Autres infections à orthopoxvirus,fiche (écriture directe),"",B08.0,""
B081,0,Molluscum contagiosum,fiche (écriture directe),"",B08.1,""
B082,0,Exanthème subit [sixième maladie] [roséole infantile],fiche (écriture directe),"",B08.2,""
B083,0,Érythème infectieux [cinquième maladie] [mégalérythème épiémique],fiche (écriture directe),"",B08.3,""
B084,0,"Stomatite vésiculaire avec exanthème, due à un entérovirus",fiche (écriture directe),"",B08.4,""
B085,0,Pharyngite vésiculaire due à un entérovirus,fiche (écriture directe),"",B08.5,""
B088,0,"Autres infections virales précisées, caractérisées par des lésions cutanéo-muqueuses",fiche (écriture directe),"",B08.8,""
B09,0,"Infection virale caractérisée par des lésions cutanéo-muqueuses, sans précision",fiche (écriture directe),"",B09,""
B150,0,Hépatite A avec coma hépatique,fiche (écriture directe),"",B15.0,""
B159,0,Hépatite A (sans coma hépatique),fiche (écriture directe),"",B15.9,""
B160,0,"Hépatite aiguë B avec agent delta, avec coma hépatique",fiche (écriture directe),"",B16.0,""
B161,0,"Hépatite aiguë B avec agent delta, sans coma hépatique",fiche (écriture directe),"",B16.1,""
B162,0,"Hépatite aiguë B sans agent delta, avec coma hépatique",fiche (écriture directe),"",B16.2,""
B169,0,Hépatite (aiguë) B (sans agent delta et sans coma hépatique),fiche (écriture directe),"",B16.9,""
B170,0,(Sur)infection aigüe par agent delta d'un sujet porteur au cours de l'hépatite B chronique,fiche (écriture directe),"",B17.0,""
B171,0,Hépatite aiguë C,fiche (écriture directe),"",B17.1,""
B172,0,Hépatite aiguë E,fiche (écriture directe),"",B17.2,""
B178,0,Autres hépatites virales aiguës précisées,fiche (écriture directe),"",B17.8,""
B179,0,"Hépatite virale aigüe, sans précision",fiche (écriture directe),"",B17.9,""
B180,0,Hépatite virale chronique B avec agent delta,fiche (écriture directe),"",B18.0,""
B1800,0,"Hépatite virale chronique B avec agent delta, phase d'immunotolérance",fiche (écriture directe),"",B18.00,""
B1809,0,"Hépatite virale chronique B avec agent delta, phase autre et non spécifiée",fiche (écriture directe),"",B18.09,""
B181,0,Hépatite virale chronique B sans agent delta,fiche (écriture directe),"",B18.1,""
B1810,0,"Hépatite virale chronique B sans agent delta, phase d'immunotolérance",fiche (écriture directe),"",B18.10,""
B1819,0,"Hépatite virale chronique B sans agent delta, phase autre et non spécifiée",fiche (écriture directe),"",B18.19,""
B182,0,Hépatite virale chronique C,fiche (écriture directe),"",B18.2,""
B188,0,Autres hépatites virales chroniques,fiche (écriture directe),"",B18.8,""
B189,0,"Hépatite virale chronique, sans précision",fiche (écriture directe),"",B18.9,""
B190,0,"Hépatite virale, sans précision, avec coma",fiche (écriture directe),"",B19.0,""
B199,0,"Hépatite virale, sans précision, sans coma",fiche (écriture directe),"",B19.9,""
B200,0,Maladie par VIH à l'origine d'une infection mycobactérienne,fiche (écriture directe),"",B20.0,""
B201,0,Maladie par VIH à l'origine d'autres infections bactériennes,fiche (écriture directe),"",B20.1,""
B202,0,Maladie par VIH à l'origine d'infections à cytomégalovirus,fiche (écriture directe),"",B20.2,""
B203,0,Maladie par VIH à l'origine d'autres infections virales,fiche (écriture directe),"",B20.3,""
B204,0,Maladie par VIH à l'origine de candidose,fiche (écriture directe),"",B20.4,""
B205,0,Maladie par VIH à l'origine d'autres mycoses,fiche (écriture directe),"",B20.5,""
B206,0,Maladie par VIH à l'origine de pneumopathie à Pneumocystis,fiche (écriture directe),"",B20.6,""
B207,0,Maladie par VIH à l'origine d'infections multiples,fiche (écriture directe),"",B20.7,""
B208,0,Maladie par VIH à l'origine d'autres maladies infectieuses et parasitaires,fiche (écriture directe),"",B20.8,""
B209,0,Maladie par VIH à l'origine d'une maladie infectieuse ou parasitaire non précisée,fiche (écriture directe),"",B20.9,""
B210,0,Maladie par VIH à l'origine d'un sarcome de Kaposi,fiche (écriture directe),"",B21.0,""
B211,0,Maladie par VIH à l'origine d'un lymphome de Burkitt,fiche (écriture directe),"",B21.1,""
B212,0,Maladie par VIH à l'origine d'autres lymphomes non hodgkiniens,fiche (écriture directe),"",B21.2,""
B213,0,"Maladie par VIH à l'origine d'autres tumeurs malignes des tissus lymphoïde, hématopoïétique et apparentés",fiche (écriture directe),"",B21.3,""
B217,0,Maladie par VIH à l'origine de tumeurs malignes multiples,fiche (écriture directe),"",B21.7,""
B218,0,Maladie par VIH à l'origine d'autres tumeurs malignes,fiche (écriture directe),"",B21.8,""
B219,0,"Maladie par VIH à l'origine d'une tumeur maligne, sans précision",fiche (écriture directe),"",B21.9,""
B220,0,Maladie par VIH à l'origine d'une encéphalopathie,fiche (écriture directe),"",B22.0,""
B221,0,Maladie par VIH à l'origine d'une pneumopathie lymphoïde interstitielle,fiche (écriture directe),"",B22.1,""
B222,0,Maladie par VIH à l'origine d'un syndrome cachectique,fiche (écriture directe),"",B22.2,""
B227,0,Maladie par VIH à l'origine de maladies multiples classées ailleurs,fiche (écriture directe),"",B22.7,""
B230,0,Syndrome d'infection aiguë par VIH,fiche (écriture directe),"",B23.0,""
B231,0,Maladie par VIH à l'origine d'adénopathies généralisées (persistantes),fiche (écriture directe),"",B23.1,""
B232,0,"Maladie par VIH à l'origine d'anomalies hématologiques et immunologiques, non classées ailleurs",fiche (écriture directe),"",B23.2,""
B238,0,Maladie par VIH à l'origine d'autres états précisés,fiche (écriture directe),"",B23.8,""
B24+0,0,Pré-SIDA (A.R.C.) sans précision,notation divergente,code à + ponctué (A99.+9),B24.+0,""
B24+1,0,SIDA avéré sans précision,notation divergente,code à + ponctué (A99.+9),B24.+1,""
B24+9,0,"Infection par le V.I.H., sans précision",notation divergente,code à + ponctué (A99.+9),B24.+9,""
B250,0,Pneumopathie à cytomégalovirus (J17.1*),fiche (écriture directe),"",B25.0,""
B251,0,Hépatite à cytomégalovirus (K77.0*),fiche (écriture directe),"",B25.1,""
B252,0,Pancréatite à cytomégalovirus (K87.1*),fiche (écriture directe),"",B25.2,""
B258,0,Autres maladies à cytomégalovirus,fiche (écriture directe),"",B25.8,""
B259,0,"Maladie à cytomégalovirus, sans précision",fiche (écriture directe),"",B25.9,""
B260,0,Orchite ourlienne (N51.1*),fiche (écriture directe),"",B26.0,""
B261,0,Méningite ourlienne (G02.0*),fiche (écriture directe),"",B26.1,""
B262,0,Encéphalite ourlienne (G05.1*),fiche (écriture directe),"",B26.2,""
B263,0,Pancréatite ourlienne (K87.1*),fiche (écriture directe),"",B26.3,""
B268,0,Oreillons avec autres complications,fiche (écriture directe),"",B26.8,""
B269,0,Oreillons (sans complication),fiche (écriture directe),"",B26.9,""
B270,0,Mononucléose due à herpèsvirus gamma,fiche (écriture directe),"",B27.0,""
B271,0,Mononucléose à cytomégalovirus,fiche (écriture directe),"",B27.1,""
B278,0,Autres mononucléoses infectieuses,fiche (écriture directe),"",B27.8,""
B279,0,"Mononucléose infectieuse, sans précision",fiche (écriture directe),"",B27.9,""
B300,0,Kératoconjonctivite due à un adénovirus (H19.2*),fiche (écriture directe),"",B30.0,""
B301,0,Conjonctivite due à un adénovirus (H13.1*),fiche (écriture directe),"",B30.1,""
B302,0,Pharyngo-conjonctivite virale,fiche (écriture directe),"",B30.2,""
B303,0,Conjonctivite hémorragique (aiguë épidémique) (entérovirale) (H13.1*),fiche (écriture directe),"",B30.3,""
B308,0,Autres conjonctivites virales (H13.1*),fiche (écriture directe),"",B30.8,""
B309,0,"Conjonctivite virale, sans précision",fiche (écriture directe),"",B30.9,""
B330,0,Myalgie épidémique,fiche (écriture directe),"",B33.0,""
B331,0,Maladie de la Ross River,fiche (écriture directe),"",B33.1,""
B332,0,Cardite virale,fiche (écriture directe),"",B33.2,""
B333,0,"Infections à rétrovirus, non classées ailleurs",fiche (écriture directe),"",B33.3,""
B334,0,Syndrome (cardio-)pulmonaire à hantavirus [hantavirus] [SPH] [SCPH] (J17.1),fiche (écriture directe),"",B33.4,""
B338,0,Autres maladies à virus précisées,fiche (écriture directe),"",B33.8,""
B340,0,"Infection adénovirale, sans précision",fiche (écriture directe),"",B34.0,""
