code,chapter,fichier,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars,format_version
R74,XVIII,XVIII/R74.md,Anomalies des taux d'enzymes sériques,3,true,true,true,3,pere_interdit,2463,1
R75,XVIII,XVIII/R75.md,Mise en évidence par des examens de laboratoire du virus de l'immunodéficience humaine [VIH],0,true,true,false,0,codable,1446,1
R76,XVIII,XVIII/R76.md,Autres anomalies de résultats immunologiques sériques,5,true,true,true,3,pere_interdit,3091,1
R77,XVIII,XVIII/R77.md,Autres anomalies des protéines plasmatiques,5,true,true,true,3,pere_interdit,2274,1
R78,XVIII,XVIII/R78.md,Présence de drogues et d'autres substances non trouvées normalement dans le sang,10,true,true,true,3,pere_interdit,2343,1
R79,XVIII,XVIII/R79.md,Autres résultats anormaux des examens chimiques du sang,3,true,true,true,3,pere_interdit,3366,1
R80,XVIII,XVIII/R80.md,Protéinurie isolée,0,true,true,true,0,codable,1573,1
R81,XVIII,XVIII/R81.md,Glycosurie,0,false,true,true,0,codable,1017,1
R82,XVIII,XVIII/R82.md,Autres résultats anormaux de l'examen des urines,10,true,true,true,3,pere_interdit,3003,1
R83,XVIII,XVIII/R83.md,Résultats anormaux de l'examen du liquide céphalorachidien,10,true,true,true,3,pere_interdit,2322,1
R84,XVIII,XVIII/R84.md,Résultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax,10,true,true,true,3,pere_interdit,2799,1
R85,XVIII,XVIII/R85.md,Résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale,10,true,true,true,3,pere_interdit,3051,1
R86,XVIII,XVIII/R86.md,Résultats anormaux de prélèvements effectués sur les organes génitaux de l'homme,10,true,true,false,3,pere_interdit,2588,1
R87,XVIII,XVIII/R87.md,Résultats anormaux de prélèvements effectués sur les organes génitaux de la femme,10,true,true,false,3,pere_interdit,2682,1
R89,XVIII,XVIII/R89.md,"Résultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus",10,true,true,true,3,pere_interdit,2853,1
R90,XVIII,XVIII/R90.md,Résultats anormaux d'imagerie diagnostique du système nerveux central,2,true,true,true,3,pere_interdit,2790,1
R91,XVIII,XVIII/R91.md,Résultats anormaux d'imagerie diagnostique du poumon,0,true,true,true,0,codable,2662,1
R92,XVIII,XVIII/R92.md,Résultats anormaux d'imagerie diagnostique du sein,0,true,true,true,0,codable,1771,1
R93,XVIII,XVIII/R93.md,Résultats anormaux d'imagerie diagnostique d'autres parties du corps,9,true,true,true,3,pere_interdit,4904,1
R94,XVIII,XVIII/R94.md,Résultats anormaux d'explorations fonctionnelles,9,true,true,true,3,pere_interdit,5989,1
R95,XVIII,XVIII/R95.md,Syndrome de la mort subite du nourrisson,2,true,true,true,3,pere_interdit,1983,1
R96,XVIII,XVIII/R96.md,Autre mort subite de cause inconnue,2,true,true,true,3,pere_interdit,2255,1
R98,XVIII,XVIII/R98.md,Décès sans témoin,0,true,true,true,0,codable,1622,1
R99,XVIII,XVIII/R99.md,Autres causes de mortalité mal définies et non précisées,0,true,true,true,0,codable,960,1
S00,XIX,XIX/S00.md,Lésion traumatique superficielle de la tête,9,true,true,true,3,pere_interdit,3646,1
S01,XIX,XIX/S01.md,Plaie ouverte de la tête,9,true,true,true,3,pere_interdit,3411,1
S02,XIX,XIX/S02.md,Fracture du crâne et des os de la face,10,true,true,false,3,pere_interdit,2769,1
S03,XIX,XIX/S03.md,"Luxation, entorse et foulure d'articulations et de ligaments de la tête",6,true,true,true,3,pere_interdit,2786,1
S04,XIX,XIX/S04.md,Lésion traumatique des nerfs crâniens,10,true,true,true,3,pere_interdit,2968,1
S05,XIX,XIX/S05.md,Lésion traumatique de l'œil et de l'orbite,10,true,true,true,3,pere_interdit,4381,1
S06,XIX,XIX/S06.md,Lésion traumatique intracrânienne,10,true,true,true,3,pere_interdit,4084,1
S07,XIX,XIX/S07.md,Écrasement de la tête,4,true,true,false,3,pere_interdit,1864,1
S08,XIX,XIX/S08.md,Amputation traumatique d'une partie de la tête,4,true,true,false,3,pere_interdit,2000,1
S09,XIX,XIX/S09.md,"Lésions traumatiques de la tête, autres et sans précision",6,true,true,true,3,pere_interdit,2742,1
S10,XIX,XIX/S10.md,Lésion traumatique superficielle du cou,5,true,true,true,3,pere_interdit,2024,1
S11,XIX,XIX/S11.md,Plaie ouverte du cou,6,true,true,true,3,pere_interdit,2171,1
S12,XIX,XIX/S12.md,Fracture du cou,6,true,true,false,3,pere_interdit,2181,1
S13,XIX,XIX/S13.md,"Luxation, entorse et foulure des articulations et des ligaments au niveau du cou",7,true,true,true,3,pere_interdit,2907,1
S14,XIX,XIX/S14.md,Lésion traumatique des nerfs et de la moelle épinière au niveau du cou,7,true,true,false,3,pere_interdit,1842,1
S15,XIX,XIX/S15.md,Lésion traumatique des vaisseaux sanguins au niveau du cou,7,true,true,false,3,pere_interdit,1828,1
S16,XIX,XIX/S16.md,Lésion traumatique des muscles et des tendons au niveau du cou,0,true,true,false,0,codable,1280,1
S17,XIX,XIX/S17.md,Écrasement du cou,3,true,true,false,3,pere_interdit,1403,1
S18,XIX,XIX/S18.md,Amputation traumatique au niveau du cou,0,true,true,false,0,codable,1301,1
S19,XIX,XIX/S19.md,"Lésions traumatiques du cou, autres et sans précision",3,true,true,false,3,pere_interdit,1680,1
S20,XIX,XIX/S20.md,Lésion traumatique superficielle du thorax,7,true,true,true,3,pere_interdit,2065,1
S21,XIX,XIX/S21.md,Plaie ouverte du thorax,6,true,true,true,3,pere_interdit,2170,1
S22,XIX,XIX/S22.md,"Fracture de côte(s), du sternum et du rachis dorsal",8,true,true,false,3,pere_interdit,2231,1
S23,XIX,XIX/S23.md,"Luxation, entorse et foulure des articulations et des ligaments du thorax",6,true,true,true,3,pere_interdit,2284,1
S24,XIX,XIX/S24.md,Lésion traumatique des nerfs et de la moelle épinière au niveau du thorax,7,true,true,false,3,pere_interdit,2286,1
S25,XIX,XIX/S25.md,Lésion traumatique de vaisseaux sanguins du thorax,9,true,true,false,3,pere_interdit,2111,1
S26,XIX,XIX/S26.md,Lésion traumatique du cœur,3,true,true,true,3,pere_interdit,1924,1
S27,XIX,XIX/S27.md,"Lésions traumatiques d'organes intrathoraciques, autres et non précisés",10,true,true,true,3,pere_interdit,2863,1
S28,XIX,XIX/S28.md,Écrasement du thorax et amputation traumatique d'une partie du thorax,2,true,true,true,3,pere_interdit,1718,1
S29,XIX,XIX/S29.md,"Lésions traumatiques du thorax, autres et sans précision",4,true,true,false,3,pere_interdit,1913,1
S30,XIX,XIX/S30.md,"Lésion traumatique superficielle de l'abdomen, des lombes et du bassin",6,true,true,true,3,pere_interdit,2987,1
S31,XIX,XIX/S31.md,"Plaie ouverte de l'abdomen, des lombes et du bassin",8,true,true,true,3,pere_interdit,2731,1
S32,XIX,XIX/S32.md,Fracture du rachis lombaire et du bassin,8,true,true,false,3,pere_interdit,2251,1
S33,XIX,XIX/S33.md,"Luxation, entorse et foulure des articulations et des ligaments du rachis lombaire et du bassin",8,true,true,true,3,pere_interdit,2737,1
S34,XIX,XIX/S34.md,"Lésion traumatique des nerfs et de la moelle épinière lombaire au niveau de l'abdomen, des lombes et du bassin",8,true,true,false,3,pere_interdit,2299,1
S35,XIX,XIX/S35.md,"Lésion traumatique de vaisseaux sanguins au niveau de l'abdomen, des lombes et du bassin",9,true,true,false,3,pere_interdit,2807,1
S36,XIX,XIX/S36.md,Lésion traumatique d'organes intraabdominaux,10,true,true,true,3,pere_interdit,2196,1
S37,XIX,XIX/S37.md,Lésion traumatique des organes urinaires et pelviens,10,true,true,false,3,pere_interdit,2228,1
S38,XIX,XIX/S38.md,"Écrasement et amputation traumatique d'une partie de l'abdomen, des lombes et du bassin",4,true,true,true,3,pere_interdit,2072,1
S39,XIX,XIX/S39.md,"Lésions traumatiques de l'abdomen, des lombes et du bassin, autres et sans précision",5,true,true,false,3,pere_interdit,2194,1
S40,XIX,XIX/S40.md,Lésion traumatique superficielle de l'épaule et du bras,4,true,true,true,3,pere_interdit,1668,1
S41,XIX,XIX/S41.md,Plaie ouverte de l'épaule et du bras,4,true,true,true,3,pere_interdit,1632,1
S42,XIX,XIX/S42.md,Fracture de l'épaule et du bras,8,true,true,false,3,pere_interdit,2117,1
S43,XIX,XIX/S43.md,"Luxation, entorse et foulure des articulations et des ligaments de la ceinture scapulaire",8,true,true,true,3,pere_interdit,2959,1
S44,XIX,XIX/S44.md,Lésion traumatique de nerfs au niveau de l'épaule et du bras,9,true,true,false,3,pere_interdit,2109,1
S45,XIX,XIX/S45.md,Lésion des vaisseaux sanguins au niveau de l'épaule et du bras,7,true,true,false,3,pere_interdit,2031,1
S46,XIX,XIX/S46.md,Lésion traumatique de muscles et de tendons au niveau de l'épaule et du bras,7,true,true,false,3,pere_interdit,2097,1
S47,XIX,XIX/S47.md,Écrasement de l'épaule et du bras,0,true,true,false,3,pere_interdit,1256,1
S48,XIX,XIX/S48.md,Amputation traumatique de l'épaule et du bras,3,true,true,false,3,pere_interdit,1724,1
S49,XIX,XIX/S49.md,"Lésions traumatiques de l'épaule et du bras, autres et sans précision",3,true,true,false,3,pere_interdit,1655,1
S50,XIX,XIX/S50.md,Lésion traumatique superficielle de l'avant-bras,5,true,true,true,3,pere_interdit,1733,1
S51,XIX,XIX/S51.md,Plaie ouverte de l'avant-bras,4,false,true,true,3,pere_interdit,1575,1
S52,XIX,XIX/S52.md,Fracture de l'avant-bras,10,true,true,false,3,pere_interdit,2010,1
S53,XIX,XIX/S53.md,"Luxation, entorse et foulure des articulations et des ligaments du coude",5,true,true,true,3,pere_interdit,1827,1
S54,XIX,XIX/S54.md,Lésion traumatique de nerfs au niveau de l'avant-bras,7,true,true,false,3,pere_interdit,1900,1
S55,XIX,XIX/S55.md,Lésion traumatique de vaisseaux sanguins au niveau de l'avant-bras,6,false,true,false,3,pere_interdit,1844,1
S56,XIX,XIX/S56.md,Lésion traumatique de muscles et de tendons au niveau de l'avant-bras,8,false,true,false,3,pere_interdit,2022,1
S57,XIX,XIX/S57.md,Écrasement de l'avant-bras,3,false,true,false,3,pere_interdit,1322,1
S58,XIX,XIX/S58.md,Amputation traumatique de l'avant-bras,3,false,true,false,3,pere_interdit,1399,1
S59,XIX,XIX/S59.md,"Lésions traumatiques de l'avant-bras, autres et sans précision",3,true,true,false,3,pere_interdit,1725,1
S60,XIX,XIX/S60.md,Lésion traumatique superficielle du poignet et de la main,6,true,true,true,3,pere_interdit,1701,1
S61,XIX,XIX/S61.md,Plaie ouverte du poignet et de la main,5,true,true,true,3,pere_interdit,1792,1
S62,XIX,XIX/S62.md,Fracture au niveau du poignet et de la main,9,true,true,false,3,pere_interdit,1664,1
S63,XIX,XIX/S63.md,"Luxation, entorse et foulure d'articulations et de ligaments au niveau du poignet et de la main",8,true,true,true,3,pere_interdit,3519,1
S64,XIX,XIX/S64.md,Lésion traumatique de nerfs au niveau du poignet et de la main,8,false,true,false,3,pere_interdit,1586,1
S65,XIX,XIX/S65.md,Lésion traumatique de vaisseaux sanguins au niveau du poignet et de la main,9,false,true,false,3,pere_interdit,1696,1
S66,XIX,XIX/S66.md,Lésion traumatique de muscles et de tendons au niveau du poignet et de la main,10,false,true,false,3,pere_interdit,2090,1
S67,XIX,XIX/S67.md,Écrasement du poignet et de la main,2,false,true,false,3,pere_interdit,1084,1
S68,XIX,XIX/S68.md,Amputation traumatique du poignet et de la main,7,false,true,false,3,pere_interdit,1509,1
S69,XIX,XIX/S69.md,"Lésions traumatiques du poignet et de la main, autres et sans précision",3,true,true,false,3,pere_interdit,1450,1
S70,XIX,XIX/S70.md,Lésion traumatique superficielle de la hanche et de la cuisse,5,false,true,true,3,pere_interdit,1442,1
S71,XIX,XIX/S71.md,Plaie ouverte de la hanche et de la cuisse,4,false,true,true,3,pere_interdit,1402,1
S72,XIX,XIX/S72.md,Fracture du fémur,8,true,true,false,3,pere_interdit,1429,1
S73,XIX,XIX/S73.md,"Luxation, entorse et foulure de l'articulation et des ligaments de la hanche",2,false,true,true,3,pere_interdit,1392,1
S74,XIX,XIX/S74.md,Lésion traumatique de nerfs au niveau de la hanche et de la cuisse,6,false,true,false,3,pere_interdit,1514,1
S75,XIX,XIX/S75.md,Lésion traumatique de vaisseaux sanguins au niveau de la hanche et de la cuisse,6,false,true,false,3,pere_interdit,1729,1
S76,XIX,XIX/S76.md,Lésion traumatique de muscles et de tendons au niveau de la hanche et de la cuisse,6,true,true,false,3,pere_interdit,1583,1
S77,XIX,XIX/S77.md,Écrasement de la hanche et de la cuisse,3,false,true,false,3,pere_interdit,1080,1
S78,XIX,XIX/S78.md,Amputation traumatique de la hanche et de la cuisse,3,false,true,false,3,pere_interdit,1432,1
S79,XIX,XIX/S79.md,"Lésions traumatiques de la hanche et de la cuisse, autres et sans précision",3,true,true,false,3,pere_interdit,1474,1
S80,XIX,XIX/S80.md,Lésion traumatique superficielle de la jambe,5,true,true,true,3,pere_interdit,1760,1
S81,XIX,XIX/S81.md,Plaie ouverte de la jambe,4,true,true,true,3,pere_interdit,1718,1
S82,XIX,XIX/S82.md,"Fracture de la jambe, y compris la cheville",10,true,true,false,3,pere_interdit,2415,1
S83,XIX,XIX/S83.md,"Luxation, entorse et foulure des articulations et des ligaments du genou",8,true,true,true,3,pere_interdit,2892,1
S84,XIX,XIX/S84.md,Lésion traumatique des nerfs au niveau de la jambe,6,true,true,false,3,pere_interdit,1866,1
S85,XIX,XIX/S85.md,Lésion traumatique de vaisseaux sanguins au niveau de la jambe,9,true,true,false,3,pere_interdit,2137,1
S86,XIX,XIX/S86.md,Lésion traumatique de muscles et de tendons au niveau de la jambe,7,true,true,false,3,pere_interdit,2111,1
S87,XIX,XIX/S87.md,Écrasement de la jambe,2,true,true,false,3,pere_interdit,1337,1
S88,XIX,XIX/S88.md,Amputation traumatique de la jambe,3,true,true,false,3,pere_interdit,1637,1
S89,XIX,XIX/S89.md,"Lésions traumatiques de la jambe, autres et sans précision",3,true,true,false,3,pere_interdit,1835,1
S90,XIX,XIX/S90.md,Lésion traumatique superficielle de la cheville et du pied,7,true,true,true,3,pere_interdit,1747,1
S91,XIX,XIX/S91.md,Plaie ouverte de la cheville et du pied,5,true,true,true,3,pere_interdit,1710,1
S92,XIX,XIX/S92.md,"Fracture du pied, sauf la cheville",8,true,true,false,3,pere_interdit,1555,1
S93,XIX,XIX/S93.md,"Luxation, entorse et foulure des articulations et des ligaments au niveau de la cheville et du pied",7,true,true,true,3,pere_interdit,3247,1
S94,XIX,XIX/S94.md,Lésion traumatique des nerfs au niveau de la cheville et du pied,7,true,true,false,3,pere_interdit,1681,1
S95,XIX,XIX/S95.md,Lésion traumatique de vaisseaux sanguins au niveau de la cheville et du pied,6,false,true,false,3,pere_interdit,1757,1
S96,XIX,XIX/S96.md,Lésion traumatique de muscles et de tendons au niveau de la cheville et du pied,6,false,true,false,3,pere_interdit,1892,1
S97,XIX,XIX/S97.md,Écrasement de la cheville et du pied,3,true,true,false,3,pere_interdit,1224,1
S98,XIX,XIX/S98.md,Amputation traumatique de la cheville et du pied,5,true,true,false,3,pere_interdit,1430,1
S99,XIX,XIX/S99.md,"Lésions traumatiques de la cheville et du pied, autres et sans précision",3,true,true,false,3,pere_interdit,1506,1
T00,XIX,XIX/T00.md,Lésions traumatiques superficielles de plusieurs parties du corps,7,true,true,false,3,pere_interdit,3464,1
T01,XIX,XIX/T01.md,Plaies ouvertes de plusieurs parties du corps,7,true,true,true,3,pere_interdit,3302,1
T02,XIX,XIX/T02.md,Fractures de plusieurs parties du corps,10,true,true,false,3,pere_interdit,3398,1
T03,XIX,XIX/T03.md,"Luxations, entorses et foulures de plusieurs parties du corps",7,true,true,true,3,pere_interdit,3069,1
T04,XIX,XIX/T04.md,Écrasements de plusieurs parties du corps,8,true,true,false,3,pere_interdit,3159,1
T05,XIX,XIX/T05.md,Amputations traumatiques de plusieurs parties du corps,9,true,true,true,3,pere_interdit,2965,1
T06,XIX,XIX/T06.md,"Autres lésions traumatiques de plusieurs parties du corps, non classées ailleurs",7,true,true,false,3,pere_interdit,2412,1
T07,XIX,XIX/T07.md,"Lésions traumatiques multiples, sans précision",0,true,true,false,1,interdit_dp_dr,1461,1
T08,XIX,XIX/T08.md,"Fracture du rachis, niveau non précisé",0,false,false,false,3,pere_interdit,339,1
T09,XIX,XIX/T09.md,"Autres lésions traumatiques du rachis et du tronc, niveau non précisé",9,false,true,true,3,pere_interdit,2245,1
T10,XIX,XIX/T10.md,"Fracture du membre supérieur, niveau non précisé",0,false,false,false,3,pere_interdit,349,1
T11,XIX,XIX/T11.md,"Autres lésions traumatiques du membre supérieur, niveau non précisé",9,false,true,false,3,pere_interdit,2207,1
T12,XIX,XIX/T12.md,"Fracture d'un membre inférieur, niveau non précisé",0,false,false,false,3,pere_interdit,351,1
T13,XIX,XIX/T13.md,"Autres lésions traumatiques du membre inférieur, niveau non précisé",9,false,true,false,3,pere_interdit,2231,1
T14,XIX,XIX/T14.md,Lésions traumatiques d'une partie du corps non précisée,10,true,true,true,3,pere_interdit,6773,1
T15,XIX,XIX/T15.md,Corps étranger dans la partie externe de l'œil,4,true,true,true,3,pere_interdit,1989,1
T16,XIX,XIX/T16.md,Corps étranger dans l'oreille,0,true,true,false,0,codable,1079,1
T17,XIX,XIX/T17.md,Corps étranger dans les voies respiratoires,8,true,true,true,3,pere_interdit,2123,1
T18,XIX,XIX/T18.md,Corps étranger dans les voies digestives,8,true,true,true,3,pere_interdit,2252,1
T19,XIX,XIX/T19.md,Corps étranger dans les voies génito-urinaires,6,false,true,false,3,pere_interdit,1837,1
T20,XIX,XIX/T20.md,Brulure et corrosion de la tête et du cou,8,true,true,true,3,pere_interdit,3113,1
T21,XIX,XIX/T21.md,Brulure et corrosion du tronc,8,true,true,true,3,pere_interdit,3078,1
T22,XIX,XIX/T22.md,"Brulure et corrosion de l'épaule et du membre supérieur, sauf poignet et main",8,true,true,false,3,pere_interdit,3214,1
T23,XIX,XIX/T23.md,Brulure et corrosion du poignet et de la main,8,true,true,true,3,pere_interdit,2747,1
T24,XIX,XIX/T24.md,"Brulure et corrosion de la hanche et du membre inférieur, sauf cheville et pied",8,true,true,false,3,pere_interdit,3093,1
T25,XIX,XIX/T25.md,Brulure et corrosion de la cheville et du pied,8,true,true,true,3,pere_interdit,2692,1
T26,XIX,XIX/T26.md,Brulure et corrosion limitées à l'œil et ses annexes,10,true,true,true,3,pere_interdit,2488,1
T27,XIX,XIX/T27.md,Brulure et corrosion des voies respiratoires,8,true,true,true,3,pere_interdit,2391,1
T28,XIX,XIX/T28.md,Brulure et corrosion d'autres organes internes,10,true,true,true,3,pere_interdit,2597,1
T29,XIX,XIX/T29.md,Brulures et corrosions de parties multiples du corps,8,true,true,true,3,pere_interdit,2720,1
T30,XIX,XIX/T30.md,"Brulure et corrosion, partie du corps non précisée",8,true,true,true,3,pere_interdit,2788,1
T31,XIX,XIX/T31.md,Brulures classées selon l'étendue de la surface du corps atteinte,10,true,true,false,3,pere_interdit,2344,1
T32,XIX,XIX/T32.md,Corrosions classées selon l'étendue de la surface du corps atteinte,10,true,true,false,3,pere_interdit,2366,1
T33,XIX,XIX/T33.md,Gelure superficielle,10,true,true,false,3,pere_interdit,2032,1
T34,XIX,XIX/T34.md,Gelure avec nécrose des tissus,10,true,true,false,3,pere_interdit,2137,1
T35,XIX,XIX/T35.md,Gelure de parties multiples du corps et sans précision,8,true,true,true,3,pere_interdit,2036,1
